priority_tier,priority_score,study_row_id,record_id,study_label,parameter_evidence_scope,target_parameter_path,provisional_implementation_hint,current_atomic_status,review_action,review_decision,value_normalized,reviewer_note,review_date
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.rendering.renderer_equivalence_boundary,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.rendering.reverb_brir_policy,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.rendering.sofa_hrir_asset,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.rendering.speaker_count,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.auditory_condition_labels,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.auditory_stimulus_type,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.burst_active_window_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.burst_count,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.burst_count_mode,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.burst_duration_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.burst_onset_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.burst_period_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.burst_rise_fall_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.burst_spacing_policy,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.noise_type,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.source_duration_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.tone_frequency_hz,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.sources.tone_type,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.amplitude,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.baseline_timing_reference,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.calibration_method,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.catch_type,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.channel_map,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.cue_duration_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.distance_at_touch_values_cm,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.external_trigger_channel,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.external_trigger_code,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.external_trigger_modality,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.external_trigger_required,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.external_trigger_role,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.external_trigger_tolerance_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.frequency_hz,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.intensity,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.intensity_unit,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.pulse_duration_ms,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.soa_reference_anchor,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.soa_sign_convention,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.tactile_body_anchor,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.tactile_channel,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.threshold_reference,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.tactile_protocol.waveform_shape,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.azimuth_end_deg,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.azimuth_start_deg,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.body_anchor,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.body_part,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.body_relative_axis,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.body_side,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.distance_or_soa_anchor_table,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.end_xyz_m,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
P0,114.63,doi:10.3389/fpsyt.2014.00122,taffou_2014_cynophobic_rear_looming,Cynophobic fear adaptively extends peri-personal space.,none,target.trajectories.gaze_fixation_eyes_policy,backend_schema_only,parent_reported_atomic_unreviewed,disaggregate_reported_parent_into_atomic_value,,,,
