priority_tier,priority_score,node_id,title,year,doi,publication_url,toolkit_status,network_prominence_rank,layer,segment,parameter_key,parameter_label,current_status,review_action,audit_record_ids,template_ids,source_statuses,notes
P1,99.87,doi:10.1016/j.bodyim.2024.101777,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,2024,10.1016/j.bodyim.2024.101777,https://doi.org/10.1016/j.bodyim.2024.101777,supported_incomplete,76,publication_evidence,4,PUB.S4.repetitions_per_tactile_soa_condition,Repetitions per tactile SOA/condition,source_unavailable,acquire_or_open_source,body_image_social_cognition_2024,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.87,doi:10.1016/j.bodyim.2024.101777,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,2024,10.1016/j.bodyim.2024.101777,https://doi.org/10.1016/j.bodyim.2024.101777,supported_incomplete,76,publication_evidence,4,PUB.S4.total_trial_count,Total trial count,source_unavailable,acquire_or_open_source,body_image_social_cognition_2024,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.auditory_conditions,Auditory conditions,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.gain_envelope,Gain/envelope,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.renderer_or_apparatus,Renderer/HRTF/speaker apparatus,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.source_provenance,Source/provenance,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.stimulus_duration,Duration,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.stimulus_speed,Speed/path length,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.stimulus_type,Stimulus type,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.trajectory_count,Number of trajectories/tones,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,1,PUB.S1.trajectory_path,Trajectory path,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,2,PUB.S2.blocked_or_random_order,Blocked/random order,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,2,PUB.S2.condition_intermixing,Condition intermixing,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,2,PUB.S2.iti_jitter_policy,ITI/jitter policy,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,2,PUB.S2.response_window,Response window,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,2,PUB.S2.task_sequence_rules,Task-critical sequence rules,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,2,PUB.S2.trial_rows_families,Trial rows/families,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,3,PUB.S3.baseline_strategy,Baseline strategy,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,3,PUB.S3.baseline_timing,Baseline SOAs/timing,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,3,PUB.S3.catch_trial_type,Catch-trial type,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,3,PUB.S3.soa_table,SOA/distance-at-touch table,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,3,PUB.S3.tactile_stimulus,Tactile stimulus,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,4,PUB.S4.baseline_count,Baseline count,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,4,PUB.S4.block_count,Block count,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
P1,99.66,doi:10.1016/j.cortex.2025.11.015,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,2026,10.1016/j.cortex.2025.11.015,https://doi.org/10.1016/j.cortex.2025.11.015,supported_incomplete,77,publication_evidence,4,PUB.S4.catch_count,Catch count,source_unavailable,acquire_or_open_source,amiel_2025_front_rear,,open_access_unavailable,Use Evidence Detail for per-record values and source pointers; do not infer across publication variants.
