study_row_id,network_node_id,record_id,parameter_evidence_scope,target_parameter_path,value_raw,value_normalized,unit,field_status,confidence_score,confidence_label,source_type,source_file,page_or_section,evidence_note,review_attempts,protocol_lineage_id,orientation_evidence_class,provisional_implementation_hint,target_dictionary_pointer,reviewer_note,review_date
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.tactile_protocol.tactile_side,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,tactile_stimulus: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"tactile_stimulus: source page/section(s) 3, 1, 5",coarse parents tactile_stimulus; tactile_stimulus:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.tactile_side,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.tactile_protocol.tactile_site,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,tactile_stimulus: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"tactile_stimulus: source page/section(s) 3, 1, 5",coarse parents tactile_stimulus; tactile_stimulus:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.tactile_site,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.tactile_protocol.tactile_source_or_delivery,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,tactile_stimulus: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"tactile_stimulus: source page/section(s) 3, 1, 5",coarse parents tactile_stimulus; tactile_stimulus:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.tactile_protocol.tactile_source_or_delivery,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.tactile_protocol.threshold_reference,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,tactile_stimulus: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"tactile_stimulus: source page/section(s) 3, 1, 5",coarse parents tactile_stimulus; tactile_stimulus:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.threshold_reference,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.tactile_protocol.waveform_shape,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,tactile_stimulus: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"tactile_stimulus: source page/section(s) 3, 1, 5",coarse parents tactile_stimulus; tactile_stimulus:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.waveform_shape,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.attenuation_gain_law,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,,,coarse parents gain_envelope; gain_envelope:source_unavailable,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.trajectories.attenuation_gain_law,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.azimuth_end_deg,,,degree,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.azimuth_end_deg,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.azimuth_start_deg,,,degree,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.azimuth_start_deg,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.body_anchor,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.body_anchor,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.body_part,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.body_part,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.body_relative_axis,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.body_relative_axis,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.body_side,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.body_side,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.coordinate_frame,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.trajectories.coordinate_frame,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.coordinate_mode,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.trajectories.coordinate_mode,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.distance_or_soa_anchor_table,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.distance_or_soa_anchor_table,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.elevation_end_deg,,,degree,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,unsupported_structural_gap,target_method_validation_dictionary.csv::target.trajectories.elevation_end_deg,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.elevation_start_deg,,,degree,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,unsupported_structural_gap,target_method_validation_dictionary.csv::target.trajectories.elevation_start_deg,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.end_distance_cm,,,cm,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.trajectories.end_distance_cm,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.end_xyz_m,,,m,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.end_xyz_m,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.gaze_fixation_eyes_policy,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.gaze_fixation_eyes_policy,,
doi:10.3389/fpsyg.2015.00639::b,doi:10.3389/fpsyg.2015.00639,galli_2015_wheelchair,composite_requires_split,target.trajectories.head_trunk_facing,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,current_audit_without_manual_review,trajectory_path: artifacts/paper_metadata_audit/extracted/fallback/galli_2015_wheelchair/galli_2015_wheelchair.fallback.txt,"trajectory_path: source page/section(s) 3, 2, 4",coarse parents trajectory_path; trajectory_path:inferred_low_confidence; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=galli_2015_wheelchair::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.trajectories.head_trunk_facing,,
